# Residuals   
# Time        	p_rgh         
0.0194323     	1.295624e-02
0.0194465     	1.257020e-02
0.0194607     	1.284898e-02
0.0194749     	1.282929e-02
0.0194891     	1.238782e-02
0.0195033     	1.280905e-02
0.0195175     	1.285005e-02
0.0195317     	1.290046e-02
0.0195458     	1.298472e-02
0.01956       	1.246957e-02
0.0195742     	1.234307e-02
0.0195884     	1.230243e-02
0.0196026     	1.239664e-02
0.0196168     	1.244662e-02
0.019631      	1.264052e-02
0.0196452     	1.254244e-02
0.0196594     	1.251783e-02
0.0196736     	1.257879e-02
0.0196878     	1.250893e-02
0.019702      	1.254128e-02
0.0197162     	1.233817e-02
0.0197303     	1.229432e-02
0.0197445     	1.231305e-02
0.0197587     	1.219886e-02
0.0197729     	1.193459e-02
0.0197871     	1.189220e-02
0.0198013     	1.167542e-02
0.0198155     	1.173160e-02
0.0198297     	1.166694e-02
0.0198439     	1.148498e-02
0.0198581     	1.170329e-02
0.0198723     	1.146674e-02
0.0198865     	1.175870e-02
0.0199007     	1.184050e-02
0.0199148     	1.187376e-02
0.019929      	1.120709e-02
0.0199432     	1.121580e-02
0.0199574     	1.116334e-02
0.0199716     	1.130708e-02
0.0199858     	1.149194e-02
0.02          	1.307662e-02
0.0200145     	1.310255e-02
0.020029      	1.338568e-02
0.0200435     	1.352641e-02
0.020058      	1.342586e-02
0.0200725     	1.328628e-02
0.020087      	1.375083e-02
0.0201015     	1.328675e-02
0.020116      	1.375022e-02
0.0201305     	1.337596e-02
0.0201449     	1.283351e-02
0.0201593     	1.321792e-02
0.0201738     	1.303888e-02
0.0201882     	1.330350e-02
0.0202028     	1.306974e-02
0.0202173     	1.349010e-02
0.0202319     	1.322468e-02
0.0202465     	1.332077e-02
0.020261      	1.300124e-02
0.0202756     	1.338080e-02
0.0202902     	1.339424e-02
0.0203048     	1.283664e-02
0.0203194     	1.307667e-02
0.020334      	1.261667e-02
0.0203486     	1.288745e-02
0.0203631     	1.270905e-02
0.0203777     	1.241585e-02
0.0203921     	1.290143e-02
0.0204067     	1.297894e-02
0.0204212     	1.272707e-02
0.0204358     	1.288913e-02
0.0204504     	1.288547e-02
0.0204651     	1.291352e-02
0.0204797     	1.282140e-02
0.0204943     	1.303711e-02
0.0205089     	1.304925e-02
0.0205236     	1.252178e-02
0.0205382     	1.269408e-02
0.0205528     	1.280182e-02
0.0205675     	1.285509e-02
0.0205821     	1.253588e-02
0.0205968     	1.296840e-02
0.0206114     	1.283764e-02
0.0206261     	1.272382e-02
0.0206407     	1.202679e-02
0.0206552     	1.196969e-02
0.0206698     	1.201423e-02
0.0206845     	1.195510e-02
0.0206991     	1.172090e-02
0.0207137     	1.200963e-02
0.0207283     	1.199351e-02
0.0207429     	1.191625e-02
0.0207575     	1.203569e-02
0.0207721     	1.178449e-02
0.0207867     	1.161920e-02
0.0208012     	1.169032e-02
0.0208158     	1.159809e-02
0.0208304     	1.154205e-02
0.0208449     	1.166668e-02
0.0208595     	1.182656e-02
0.020874      	1.198876e-02
0.0208885     	1.195487e-02
0.020903      	1.166359e-02
0.0209175     	1.164658e-02
0.020932      	1.118237e-02
0.0209465     	1.112565e-02
0.0209609     	1.117880e-02
0.0209754     	1.115692e-02
0.0209898     	1.108389e-02
0.0210043     	1.126341e-02
0.0210187     	1.130071e-02
0.0210331     	1.144323e-02
0.0210475     	1.144586e-02
0.021062      	1.116808e-02
0.0210764     	1.146836e-02
0.0210907     	1.111918e-02
0.0211051     	1.113166e-02
0.0211195     	1.096627e-02
0.0211338     	1.094790e-02
0.0211482     	1.059127e-02
0.0211625     	1.084997e-02
0.0211768     	1.088473e-02
0.0211911     	1.102736e-02
0.0212054     	1.075706e-02
0.0212197     	1.072722e-02
0.021234      	1.026682e-02
0.0212483     	1.059438e-02
0.0212626     	1.028099e-02
0.0212769     	1.028818e-02
0.0212912     	1.011830e-02
0.0213055     	1.013220e-02
0.0213198     	1.126065e-02
0.0213341     	1.329707e-02
0.0213484     	1.426510e-02
0.0213627     	1.393515e-02
0.021377      	1.450798e-02
0.0213912     	1.484861e-02
0.0214055     	1.427627e-02
0.0214197     	1.306373e-02
0.021434      	1.318980e-02
0.0214482     	1.245909e-02
0.0214624     	1.282605e-02
0.0214767     	1.266342e-02
0.0214909     	1.238473e-02
0.0215051     	1.263184e-02
0.0215193     	1.233124e-02
0.0215335     	1.203615e-02
0.0215477     	1.225233e-02
0.0215618     	1.226888e-02
0.021576      	1.206569e-02
0.0215902     	1.229773e-02
0.0216044     	1.221388e-02
0.0216185     	1.223811e-02
0.0216327     	1.162647e-02
0.0216469     	1.186910e-02
0.0216611     	1.178668e-02
0.0216753     	1.188055e-02
0.0216895     	1.177836e-02
0.0217036     	1.160593e-02
0.0217178     	1.161853e-02
0.0217319     	1.158269e-02
0.0217461     	1.145863e-02
0.0217602     	1.155936e-02
0.0217743     	1.163957e-02
0.0217884     	1.157394e-02
0.0218025     	1.156602e-02
0.0218166     	1.175196e-02
0.0218307     	1.160328e-02
0.0218448     	1.109022e-02
0.0218588     	1.055600e-02
0.0218729     	1.066442e-02
0.0218869     	1.065446e-02
0.0219009     	1.094762e-02
0.021915      	1.090998e-02
0.021929      	1.088010e-02
0.0219431     	1.075667e-02
0.0219571     	1.073874e-02
0.0219711     	1.077631e-02
0.0219851     	1.066165e-02
0.0219991     	1.096692e-02
0.0220131     	1.073899e-02
0.022027      	1.066535e-02
0.022041      	1.051872e-02
0.0220549     	1.039491e-02
0.0220689     	1.038154e-02
0.0220828     	1.042401e-02
0.0220967     	1.023819e-02
0.0221106     	1.025656e-02
0.0221245     	1.012846e-02
0.0221384     	1.036361e-02
0.0221523     	1.049529e-02
0.0221662     	1.059083e-02
0.02218       	1.060864e-02
0.0221939     	1.038853e-02
0.0222078     	1.027959e-02
0.0222216     	9.957318e-03
0.0222355     	9.795632e-03
0.0222493     	9.694309e-03
0.0222632     	9.754846e-03
0.0222771     	9.816453e-03
0.022291      	9.924602e-03
0.0223048     	9.546066e-03
0.0223187     	9.634085e-03
0.0223326     	9.528224e-03
0.0223465     	9.585385e-03
0.0223605     	9.645203e-03
0.0223744     	9.770711e-03
0.0223883     	9.855537e-03
0.0224022     	9.825593e-03
0.0224161     	9.724410e-03
0.02243       	9.763487e-03
0.022444      	9.645135e-03
0.0224579     	9.664935e-03
0.0224718     	9.500838e-03
0.0224856     	9.313919e-03
0.0224995     	9.273641e-03
0.0225134     	9.313896e-03
0.0225273     	8.964118e-03
0.0225412     	9.012109e-03
0.0225551     	8.799834e-03
0.022569      	9.076107e-03
0.0225829     	9.162336e-03
0.0225968     	9.236456e-03
0.0226108     	9.130842e-03
0.0226247     	9.217955e-03
0.0226386     	8.860605e-03
0.0226525     	8.882398e-03
0.0226664     	8.815428e-03
0.0226803     	8.927892e-03
0.0226943     	8.968865e-03
0.0227082     	8.767079e-03
0.0227221     	8.813067e-03
0.022736      	8.727331e-03
0.0227499     	8.737840e-03
0.0227638     	8.493903e-03
0.0227777     	8.511436e-03
0.0227916     	8.479341e-03
0.0228056     	8.473228e-03
0.0228196     	8.549155e-03
0.0228335     	8.581465e-03
0.0228475     	8.641649e-03
0.0228615     	8.651513e-03
0.0228754     	8.708471e-03
0.0228893     	8.847094e-03
0.0229033     	8.655263e-03
0.0229172     	8.665529e-03
0.0229311     	8.622637e-03
0.0229451     	8.616005e-03
0.022959      	8.660090e-03
0.0229729     	8.440152e-03
0.0229868     	8.434053e-03
0.0230007     	8.271070e-03
0.0230146     	8.299443e-03
0.0230285     	8.324311e-03
0.0230424     	7.965181e-03
0.0230563     	7.893920e-03
0.0230702     	8.008174e-03
0.0230842     	8.130781e-03
0.0230981     	8.322188e-03
0.023112      	8.401662e-03
0.0231258     	8.386602e-03
0.0231397     	8.444650e-03
0.0231536     	8.319260e-03
0.0231675     	8.322677e-03
0.0231813     	8.473179e-03
0.0231952     	8.151834e-03
0.0232091     	8.105838e-03
0.0232229     	8.051123e-03
0.0232368     	8.084828e-03
0.0232507     	8.166223e-03
0.0232646     	8.153595e-03
0.0232784     	8.148292e-03
0.0232923     	7.990615e-03
0.0233062     	7.970697e-03
0.02332       	8.325647e-03
0.0233339     	8.935103e-03
0.0233478     	9.078709e-03
0.0233617     	8.851063e-03
0.0233756     	8.801483e-03
0.0233896     	8.492228e-03
0.0234035     	8.725572e-03
0.0234174     	8.630100e-03
0.0234313     	8.918633e-03
0.0234452     	8.902915e-03
0.0234591     	9.099123e-03
0.023473      	9.221716e-03
0.0234869     	9.312271e-03
0.0235008     	9.449703e-03
0.0235147     	9.271626e-03
0.0235286     	9.595958e-03
0.0235424     	9.219821e-03
0.0235563     	9.249144e-03
0.0235702     	9.980324e-03
0.0235841     	1.131999e-02
0.023598      	1.187572e-02
0.0236119     	1.195335e-02
0.0236257     	1.160540e-02
0.0236396     	1.169589e-02
0.0236535     	1.136417e-02
0.0236673     	1.047522e-02
0.0236812     	1.051853e-02
0.0236951     	1.063867e-02
0.023709      	1.031462e-02
0.0237229     	1.069615e-02
0.0237368     	1.050133e-02
0.0237507     	1.023920e-02
0.0237645     	1.011260e-02
0.0237784     	1.003502e-02
0.0237922     	1.003751e-02
0.0238061     	9.867073e-03
0.0238199     	1.023361e-02
0.0238337     	1.020656e-02
0.0238475     	1.001476e-02
0.0238613     	1.018328e-02
0.0238751     	1.031899e-02
0.0238889     	1.030764e-02
0.0239027     	1.031028e-02
0.0239164     	1.021251e-02
0.0239302     	1.034722e-02
0.0239439     	1.036498e-02
0.0239576     	1.027394e-02
0.0239713     	1.000392e-02
0.023985      	9.790720e-03
0.0239987     	9.900454e-03
0.0240123     	9.596304e-03
0.024026      	9.641724e-03
0.0240396     	9.601377e-03
0.0240532     	9.551548e-03
0.0240668     	9.615166e-03
0.0240804     	9.665384e-03
0.024094      	9.300091e-03
0.0241075     	9.626432e-03
0.0241211     	9.575244e-03
0.0241346     	9.572007e-03
0.0241481     	9.710800e-03
0.0241616     	9.779928e-03
0.0241752     	9.939903e-03
0.0241886     	9.645953e-03
0.0242021     	9.771523e-03
0.0242156     	9.697431e-03
0.0242291     	9.414054e-03
0.0242425     	9.489219e-03
0.024256      	9.453631e-03
0.0242694     	9.520983e-03
0.0242828     	9.417231e-03
0.0242963     	9.334882e-03
0.0243097     	9.213781e-03
0.0243231     	9.283468e-03
0.0243365     	9.291423e-03
0.0243499     	9.219297e-03
0.0243633     	9.326945e-03
0.0243767     	9.371149e-03
0.0243901     	9.351178e-03
0.0244035     	8.977685e-03
0.0244169     	9.108309e-03
0.0244302     	8.907643e-03
0.0244436     	8.876971e-03
0.024457      	8.789657e-03
0.0244704     	8.749390e-03
0.0244837     	8.740552e-03
0.0244971     	8.701483e-03
0.0245104     	8.541895e-03
0.0245238     	8.455962e-03
0.0245372     	8.461387e-03
0.0245505     	8.257038e-03
0.0245639     	8.375656e-03
0.0245772     	8.420736e-03
0.0245906     	8.455764e-03
0.0246039     	8.463793e-03
0.0246172     	8.350305e-03
0.0246305     	8.616583e-03
0.0246438     	8.669788e-03
0.0246572     	8.698395e-03
0.0246705     	8.407141e-03
0.0246838     	8.436481e-03
0.0246971     	8.346053e-03
0.0247104     	8.321848e-03
0.0247237     	8.364733e-03
0.024737      	8.406881e-03
0.0247503     	8.501878e-03
0.0247636     	8.508020e-03
0.0247769     	8.542493e-03
0.0247902     	8.535785e-03
0.0248035     	8.527933e-03
0.0248167     	8.492187e-03
0.02483       	8.300689e-03
0.0248432     	8.061881e-03
0.0248565     	7.784185e-03
0.0248697     	7.644019e-03
0.024883      	7.693303e-03
0.0248963     	7.644097e-03
0.0249095     	7.578661e-03
0.0249228     	7.477597e-03
0.0249361     	7.501256e-03
0.0249494     	7.470708e-03
0.0249626     	7.493548e-03
0.0249759     	7.390101e-03
0.0249892     	7.489901e-03
0.0250025     	7.466495e-03
0.0250158     	7.495579e-03
0.025029      	7.507374e-03
0.0250423     	7.541346e-03
0.0250555     	7.584527e-03
0.0250688     	7.622996e-03
0.0250821     	7.636394e-03
0.0250953     	7.672048e-03
0.0251085     	7.567537e-03
0.0251218     	7.755103e-03
0.025135      	7.697507e-03
0.0251482     	7.745809e-03
0.0251614     	7.619647e-03
0.0251746     	7.355079e-03
0.0251879     	7.359646e-03
0.0252011     	7.286210e-03
0.0252143     	7.291600e-03
0.0252275     	7.316334e-03
0.0252407     	7.323989e-03
0.0252539     	7.257775e-03
0.0252671     	7.437170e-03
0.0252802     	7.364072e-03
0.0252934     	7.374382e-03
0.0253066     	7.304471e-03
0.0253198     	7.316665e-03
0.025333      	7.308109e-03
0.0253462     	7.285573e-03
0.0253593     	7.092232e-03
0.0253725     	7.063809e-03
0.0253857     	7.046407e-03
0.0253989     	6.985181e-03
0.025412      	7.049974e-03
0.0254252     	7.232448e-03
0.0254383     	7.092056e-03
0.0254515     	7.042080e-03
0.0254646     	7.053176e-03
0.0254778     	7.034330e-03
0.0254909     	7.051737e-03
0.0255041     	7.041305e-03
0.0255172     	7.119671e-03
0.0255303     	7.083684e-03
0.0255434     	7.089392e-03
0.0255565     	6.789720e-03
0.0255696     	6.820574e-03
0.0255827     	6.793946e-03
0.0255958     	6.773265e-03
0.0256089     	6.826917e-03
0.025622      	6.874791e-03
0.0256351     	6.872328e-03
0.0256483     	6.855739e-03
0.0256614     	6.854770e-03
0.0256745     	6.879059e-03
0.0256876     	6.894807e-03
0.0257007     	6.951248e-03
0.0257138     	7.039097e-03
0.0257269     	6.998604e-03
0.02574       	6.787542e-03
0.0257531     	6.432859e-03
0.0257662     	6.199248e-03
0.0257793     	6.116827e-03
0.0257924     	6.070724e-03
0.0258056     	6.085837e-03
0.0258187     	6.091575e-03
0.0258319     	6.112416e-03
0.025845      	6.117521e-03
0.0258581     	6.163868e-03
0.0258712     	6.204089e-03
0.0258843     	6.248207e-03
0.0258974     	6.374658e-03
0.0259105     	6.388008e-03
0.0259236     	6.505618e-03
0.0259367     	6.545406e-03
0.0259497     	6.563059e-03
0.0259628     	6.309929e-03
0.0259759     	6.287299e-03
0.0259889     	6.196314e-03
0.026002      	6.351401e-03
0.0260151     	6.388509e-03
0.0260281     	6.414072e-03
0.0260412     	6.442027e-03
0.0260542     	6.440474e-03
0.0260673     	6.322757e-03
0.0260804     	6.148200e-03
0.0260934     	6.012778e-03
0.0261064     	6.122833e-03
0.0261194     	6.153721e-03
0.0261325     	6.179430e-03
0.0261455     	6.227824e-03
0.0261585     	6.211844e-03
0.0261715     	6.393805e-03
0.0261846     	7.322121e-03
0.0261976     	7.334084e-03
0.0262106     	7.199487e-03
0.0262236     	7.345705e-03
0.0262366     	7.356810e-03
0.0262497     	7.311358e-03
0.0262627     	7.426119e-03
0.0262757     	6.876410e-03
0.0262887     	6.635303e-03
0.0263018     	6.478123e-03
0.0263148     	6.830063e-03
0.0263278     	6.829240e-03
0.0263408     	6.871360e-03
0.0263538     	6.951849e-03
0.0263669     	6.784780e-03
0.0263799     	6.956270e-03
0.0263929     	6.932434e-03
0.0264059     	6.948867e-03
0.0264189     	6.925260e-03
0.0264319     	6.633539e-03
0.0264449     	6.528138e-03
0.0264578     	6.316345e-03
0.0264708     	6.307420e-03
0.0264838     	6.215948e-03
0.0264968     	6.194142e-03
0.0265097     	6.193908e-03
0.0265227     	6.116577e-03
0.0265357     	6.255286e-03
0.0265487     	6.218885e-03
0.0265616     	6.259910e-03
0.0265746     	6.266466e-03
0.0265876     	6.322868e-03
0.0266006     	6.330074e-03
0.0266135     	6.199259e-03
0.0266265     	6.310365e-03
0.0266395     	6.299496e-03
0.0266525     	6.389552e-03
0.0266654     	6.455566e-03
0.0266784     	6.469780e-03
0.0266914     	6.512924e-03
0.0267044     	6.488109e-03
0.0267173     	6.314562e-03
0.0267303     	6.148983e-03
0.0267433     	6.208383e-03
0.0267563     	6.240931e-03
0.0267692     	6.291006e-03
0.0267822     	6.295253e-03
0.0267952     	6.330959e-03
0.0268082     	6.308709e-03
0.0268211     	6.145820e-03
0.0268341     	6.236158e-03
0.0268471     	6.284991e-03
0.0268601     	6.280052e-03
0.026873      	6.305147e-03
0.0268859     	6.257999e-03
0.0268988     	6.254059e-03
0.0269117     	6.063144e-03
0.0269247     	6.036703e-03
0.0269376     	5.915665e-03
0.0269504     	5.850308e-03
0.0269633     	5.746403e-03
0.0269762     	5.731749e-03
0.0269891     	5.793124e-03
0.0270019     	5.836674e-03
0.0270148     	5.866255e-03
0.0270276     	5.944206e-03
0.0270404     	5.967230e-03
0.0270532     	5.855087e-03
0.027066      	5.821935e-03
0.0270788     	5.553910e-03
0.0270917     	5.600711e-03
0.0271045     	5.567326e-03
0.0271173     	5.546811e-03
0.02713       	5.567971e-03
0.0271428     	5.577164e-03
0.0271555     	5.610061e-03
0.0271683     	5.607222e-03
0.0271811     	5.665475e-03
0.0271938     	5.593027e-03
0.0272066     	5.595839e-03
0.0272193     	5.589219e-03
0.0272321     	5.440143e-03
0.0272448     	5.491747e-03
0.0272576     	5.480664e-03
0.0272703     	5.497179e-03
0.027283      	5.506491e-03
0.0272957     	5.502853e-03
0.0273084     	5.509796e-03
0.0273211     	5.515888e-03
0.0273338     	5.529967e-03
0.0273465     	5.533143e-03
0.0273592     	5.523762e-03
0.0273719     	5.517885e-03
0.0273846     	5.527329e-03
0.0273973     	5.377065e-03
0.02741       	5.363759e-03
0.0274227     	5.320288e-03
0.0274354     	5.365359e-03
0.0274481     	5.394936e-03
0.0274607     	5.407162e-03
0.0274734     	5.352915e-03
0.027486      	5.231457e-03
0.0274987     	5.223348e-03
0.0275114     	5.160979e-03
0.0275241     	5.217902e-03
0.0275368     	5.120937e-03
0.0275494     	5.059180e-03
0.027562      	5.044737e-03
0.0275747     	4.875555e-03
0.0275873     	4.879611e-03
0.0275999     	4.817124e-03
0.0276126     	4.806407e-03
0.0276252     	4.812894e-03
0.0276378     	4.853355e-03
0.0276505     	4.849588e-03
0.0276631     	4.877597e-03
0.0276757     	4.969967e-03
0.0276884     	5.305920e-03
0.027701      	5.341686e-03
0.0277136     	5.396254e-03
0.0277263     	5.344044e-03
0.0277389     	5.375143e-03
0.0277515     	5.294449e-03
0.0277642     	5.265888e-03
0.0277768     	5.271158e-03
0.0277894     	5.099189e-03
0.027802      	5.028301e-03
0.0278147     	5.051465e-03
0.0278273     	5.167609e-03
0.0278399     	5.201872e-03
0.0278526     	5.161620e-03
0.0278652     	5.228145e-03
0.0278778     	5.235279e-03
0.0278905     	5.245842e-03
0.0279031     	5.223421e-03
0.0279157     	5.224003e-03
0.0279284     	5.224983e-03
0.027941      	5.192675e-03
0.0279536     	5.167368e-03
0.0279663     	4.951554e-03
0.0279789     	5.061505e-03
0.0279915     	5.092003e-03
0.0280042     	5.077749e-03
0.0280168     	5.082957e-03
0.0280294     	4.842330e-03
0.0280421     	4.943191e-03
0.0280547     	4.879845e-03
0.0280673     	4.882290e-03
0.02808       	4.889816e-03
0.0280926     	4.814573e-03
0.0281052     	4.907305e-03
0.0281178     	4.928724e-03
0.0281305     	4.927542e-03
0.0281431     	4.928278e-03
0.0281557     	4.898656e-03
0.0281684     	4.892159e-03
0.028181      	4.993515e-03
0.0281936     	5.050937e-03
0.0282063     	5.053611e-03
0.0282189     	4.981632e-03
0.0282315     	4.967761e-03
0.0282442     	4.896302e-03
0.0282568     	4.831141e-03
0.0282694     	4.884531e-03
0.0282821     	4.860210e-03
0.0282947     	4.854295e-03
0.0283073     	4.715072e-03
0.02832       	4.694882e-03
0.0283326     	4.638683e-03
0.0283452     	4.575817e-03
0.0283579     	4.673650e-03
0.0283705     	4.708739e-03
0.028383      	4.676254e-03
0.0283956     	4.678239e-03
0.0284081     	4.653858e-03
0.0284206     	4.611394e-03
0.0284332     	4.565638e-03
0.0284457     	4.414188e-03
0.0284582     	4.455490e-03
0.0284708     	4.466188e-03
0.0284833     	4.445021e-03
0.0284958     	4.454045e-03
0.0285084     	4.441703e-03
0.0285209     	4.451798e-03
0.0285334     	4.448897e-03
0.028546      	4.461457e-03
0.0285585     	4.564171e-03
0.028571      	4.604558e-03
0.0285836     	4.615971e-03
0.0285961     	4.592315e-03
0.0286086     	4.546858e-03
0.0286212     	4.382630e-03
0.0286337     	4.311001e-03
0.0286462     	4.300160e-03
0.0286588     	4.285515e-03
0.0286713     	4.268766e-03
0.0286839     	4.323274e-03
0.0286964     	4.351417e-03
0.0287089     	4.359400e-03
0.0287215     	4.379219e-03
0.028734      	4.369725e-03
0.0287465     	4.367000e-03
0.0287591     	4.354352e-03
0.0287716     	4.361862e-03
0.0287841     	4.358024e-03
0.0287967     	4.320186e-03
0.0288092     	4.399783e-03
0.0288217     	4.426376e-03
0.0288343     	4.432966e-03
0.0288468     	4.353049e-03
0.0288593     	4.326797e-03
0.0288719     	4.246552e-03
0.0288844     	4.139108e-03
0.0288969     	4.054956e-03
0.0289095     	3.956676e-03
0.028922      	3.883446e-03
0.0289345     	3.806101e-03
0.0289471     	3.803634e-03
0.0289596     	3.820854e-03
0.0289722     	3.877293e-03
0.0289847     	3.902254e-03
0.0289972     	3.917302e-03
0.0290098     	3.932187e-03
0.0290223     	3.926215e-03
0.0290348     	3.926405e-03
0.0290474     	3.932235e-03
0.0290599     	3.945100e-03
0.0290724     	3.952987e-03
0.029085      	3.950118e-03
0.0290975     	4.020639e-03
0.02911       	4.044438e-03
0.0291226     	4.056935e-03
0.0291351     	4.060818e-03
0.0291476     	4.065147e-03
0.0291602     	4.064730e-03
0.0291727     	4.066521e-03
0.0291852     	4.067165e-03
0.0291978     	4.071127e-03
0.0292103     	4.074127e-03
0.0292228     	4.074461e-03
0.0292354     	4.071185e-03
0.0292479     	4.081801e-03
0.0292605     	3.994067e-03
0.029273      	3.995119e-03
0.0292855     	3.940316e-03
0.0292981     	3.922829e-03
0.0293106     	3.914595e-03
0.0293231     	3.906255e-03
0.0293357     	3.902454e-03
0.0293482     	3.897693e-03
0.0293607     	3.792693e-03
0.0293733     	3.748820e-03
0.0293858     	3.719672e-03
0.0293981     	3.645868e-03
0.0294104     	3.639037e-03
0.0294227     	3.641284e-03
0.0294349     	3.669229e-03
0.0294472     	3.676306e-03
0.0294595     	3.675634e-03
0.0294718     	3.672434e-03
0.0294841     	3.666858e-03
0.0294964     	3.653850e-03
0.0295086     	3.649810e-03
0.0295209     	3.662698e-03
0.0295332     	3.674552e-03
0.0295455     	3.633634e-03
0.0295578     	3.568998e-03
0.0295701     	3.520143e-03
0.0295823     	3.509291e-03
0.0295946     	3.491506e-03
0.0296069     	3.430734e-03
0.0296192     	3.483624e-03
0.0296315     	3.383017e-03
0.0296438     	3.372348e-03
0.029656      	3.349010e-03
0.0296683     	3.275294e-03
0.0296806     	3.240086e-03
0.0296929     	3.217516e-03
0.0297052     	3.198276e-03
0.0297175     	3.175102e-03
0.0297298     	3.168564e-03
0.029742      	3.160432e-03
0.0297543     	3.167000e-03
0.0297666     	3.166984e-03
0.0297789     	3.170249e-03
0.0297912     	3.162855e-03
0.0298035     	3.162903e-03
0.0298157     	3.159774e-03
0.029828      	3.232435e-03
0.0298403     	3.264093e-03
0.0298526     	3.264092e-03
0.0298649     	3.257695e-03
0.0298772     	3.242222e-03
0.0298894     	3.231461e-03
0.0299017     	3.214989e-03
0.029914      	3.220154e-03
0.0299263     	3.868913e-03
0.0299386     	3.891891e-03
0.0299509     	3.880165e-03
0.0299631     	3.827833e-03
0.0299754     	3.797177e-03
0.0299877     	3.749016e-03
0.03          	3.735632e-03
0.0300125     	3.673713e-03
0.030025      	3.417130e-03
0.0300375     	3.359948e-03
0.0300499     	3.408284e-03
0.0300624     	3.433690e-03
0.0300749     	3.387815e-03
0.0300874     	3.296030e-03
0.0300998     	3.260611e-03
0.0301123     	3.256761e-03
0.0301248     	3.236900e-03
0.0301372     	3.234834e-03
0.0301497     	3.219279e-03
0.0301621     	3.180727e-03
0.0301746     	3.210659e-03
0.030187      	3.190029e-03
0.0301995     	3.180906e-03
0.030212      	3.190319e-03
0.0302244     	3.184256e-03
0.0302368     	3.180593e-03
0.0302493     	3.171697e-03
0.0302617     	3.174580e-03
0.0302741     	3.084774e-03
0.0302866     	3.182667e-03
0.030299      	3.199928e-03
0.0303114     	3.205999e-03
0.0303239     	3.202848e-03
0.0303363     	3.199720e-03
0.0303487     	3.220167e-03
0.0303611     	3.227359e-03
0.0303736     	3.217207e-03
0.030386      	3.213968e-03
0.0303984     	3.194970e-03
0.0304108     	3.099463e-03
0.0304232     	3.174540e-03
0.0304357     	3.145180e-03
0.0304481     	3.126332e-03
0.0304605     	3.123416e-03
0.0304729     	3.114350e-03
0.0304853     	3.109619e-03
0.0304978     	3.101124e-03
0.0305102     	3.093939e-03
0.0305226     	3.083571e-03
0.030535      	3.074264e-03
0.0305475     	3.063839e-03
0.0305599     	3.055697e-03
0.0305723     	3.047441e-03
0.0305847     	3.084610e-03
0.0305971     	3.057560e-03
0.0306096     	3.048618e-03
0.030622      	3.038476e-03
0.0306344     	3.031827e-03
0.0306468     	3.028805e-03
0.0306592     	2.987061e-03
0.0306717     	2.935706e-03
0.0306841     	2.890086e-03
0.0306965     	2.918409e-03
0.0307089     	2.843956e-03
0.0307214     	2.816540e-03
0.0307338     	2.800434e-03
0.0307462     	2.776096e-03
0.0307587     	2.729258e-03
0.0307711     	2.724153e-03
0.0307835     	2.703627e-03
0.0307959     	2.701768e-03
0.0308083     	2.707053e-03
0.0308208     	2.707131e-03
0.0308332     	2.707145e-03
0.0308456     	2.701159e-03
0.030858      	2.697168e-03
0.0308705     	2.684359e-03
0.0308829     	2.706998e-03
0.0308953     	2.715449e-03
0.0309077     	2.713284e-03
0.0309201     	2.707003e-03
0.0309326     	2.696014e-03
0.030945      	2.685553e-03
0.0309574     	2.675386e-03
0.0309698     	2.588042e-03
0.0309822     	2.639001e-03
0.0309947     	2.600267e-03
0.0310071     	2.594088e-03
0.0310195     	2.606443e-03
0.0310319     	2.649464e-03
0.0310443     	2.590625e-03
0.0310568     	2.583909e-03
0.0310692     	2.583816e-03
0.0310816     	2.541759e-03
0.031094      	2.508449e-03
0.0311064     	2.502391e-03
0.0311188     	2.474578e-03
0.0311312     	2.479179e-03
0.0311436     	2.459539e-03
0.031156      	2.470137e-03
0.0311684     	2.445650e-03
0.0311808     	2.449474e-03
0.0311932     	2.430433e-03
0.0312056     	2.432170e-03
0.031218      	2.411197e-03
0.0312304     	2.347601e-03
0.0312427     	2.380397e-03
0.0312551     	2.364635e-03
0.0312675     	2.379519e-03
0.0312799     	2.396451e-03
0.0312923     	2.387526e-03
0.0313047     	2.387425e-03
0.031317      	2.370983e-03
0.0313294     	2.365804e-03
0.0313418     	2.350830e-03
0.0313542     	2.347828e-03
0.0313665     	2.331807e-03
0.0313789     	2.333655e-03
0.0313913     	2.315803e-03
0.0314036     	2.316693e-03
0.031416      	2.299653e-03
0.0314283     	2.298575e-03
0.0314407     	2.287631e-03
0.031453      	2.274671e-03
0.0314654     	2.278632e-03
0.0314777     	2.259617e-03
0.0314901     	2.253925e-03
0.0315024     	2.206586e-03
0.0315148     	2.182838e-03
0.0315271     	2.161926e-03
0.0315394     	2.158765e-03
0.0315518     	2.101208e-03
0.0315641     	2.125800e-03
0.0315764     	2.095055e-03
0.0315888     	2.084409e-03
0.0316011     	2.083407e-03
0.0316134     	2.085015e-03
0.0316257     	2.082140e-03
0.031638      	2.084477e-03
0.0316504     	2.076000e-03
0.0316627     	2.070358e-03
0.031675      	2.067548e-03
0.0316873     	2.059576e-03
0.0316996     	2.057293e-03
0.0317119     	2.051815e-03
0.0317242     	2.052519e-03
0.0317365     	2.081408e-03
0.0317488     	2.080187e-03
0.0317611     	2.080324e-03
0.0317734     	2.073894e-03
0.0317857     	2.070517e-03
0.031798      	2.057137e-03
0.0318103     	2.051387e-03
0.0318226     	2.035634e-03
